total_reward,steps_river,num_steps,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
56.0,4.0,9.0,0.0,4.0,3.0,2.0,0.2872278690338135
74.0,2.0,9.0,2.0,1.0,5.0,1.0,0.28582286834716797
75.0,2.0,8.0,1.0,2.0,5.0,0.0,0.2541203498840332
84.0,1.0,8.0,1.0,3.0,3.0,1.0,0.2540459632873535
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.2225639820098877
83.0,1.0,9.0,0.0,2.0,2.0,5.0,0.290302038192749
82.0,1.0,10.0,0.0,4.0,3.0,3.0,0.32010793685913086
67.0,2.0,16.0,2.0,3.0,9.0,2.0,0.5055088996887207
84.0,1.0,8.0,1.0,4.0,2.0,1.0,0.2546579837799072
82.0,1.0,10.0,2.0,5.0,2.0,1.0,0.31592679023742676
57.0,1.0,35.0,3.0,18.0,9.0,5.0,1.109435796737671
62.0,2.0,21.0,2.0,7.0,10.0,2.0,0.665273904800415
59.0,3.0,15.0,1.0,6.0,5.0,3.0,0.4780869483947754
75.0,2.0,8.0,1.0,1.0,6.0,0.0,0.25341200828552246
55.0,4.0,10.0,1.0,3.0,5.0,1.0,0.3180510997772217
75.0,2.0,8.0,1.0,2.0,3.0,2.0,0.254655122756958
83.0,1.0,9.0,2.0,0.0,6.0,1.0,0.28531789779663086
70.0,2.0,13.0,2.0,4.0,5.0,2.0,0.41289210319519043
83.0,1.0,9.0,2.0,3.0,3.0,1.0,0.2852630615234375
81.0,1.0,11.0,1.0,5.0,3.0,2.0,0.3495800495147705
84.0,1.0,8.0,0.0,5.0,2.0,1.0,0.2553219795227051
54.0,4.0,11.0,1.0,5.0,4.0,1.0,0.34870100021362305
80.0,1.0,12.0,0.0,4.0,4.0,4.0,0.3836507797241211
75.0,2.0,8.0,2.0,1.0,3.0,2.0,0.2546091079711914
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.2538020610809326
84.0,1.0,8.0,0.0,5.0,3.0,0.0,0.252612829208374
76.0,2.0,7.0,0.0,5.0,1.0,1.0,0.22215986251831055
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.2549271583557129
75.0,2.0,8.0,3.0,1.0,4.0,0.0,0.2517518997192383
92.0,0.0,9.0,2.0,1.0,4.0,2.0,0.2855520248413086
79.0,1.0,13.0,4.0,5.0,3.0,1.0,0.4102931022644043
84.0,1.0,8.0,2.0,3.0,2.0,1.0,0.25237083435058594
81.0,1.0,11.0,1.0,7.0,3.0,0.0,0.34870290756225586
84.0,1.0,8.0,2.0,1.0,3.0,2.0,0.2569611072540283
73.0,2.0,10.0,1.0,7.0,1.0,1.0,0.3160860538482666
83.0,1.0,9.0,2.0,1.0,5.0,1.0,0.2849550247192383
73.0,2.0,10.0,0.0,4.0,4.0,2.0,0.3190767765045166
85.0,1.0,7.0,1.0,3.0,2.0,1.0,0.2212989330291748
82.0,1.0,10.0,2.0,4.0,4.0,0.0,0.31498074531555176
74.0,2.0,9.0,2.0,3.0,3.0,1.0,0.28543615341186523
67.0,2.0,16.0,3.0,4.0,6.0,3.0,0.511890172958374
44.0,5.0,12.0,2.0,6.0,4.0,0.0,0.37833666801452637
79.0,1.0,13.0,3.0,5.0,4.0,1.0,0.4083089828491211
83.0,1.0,9.0,1.0,4.0,4.0,0.0,0.2847747802734375
74.0,2.0,9.0,1.0,3.0,4.0,1.0,0.28646302223205566
74.0,2.0,9.0,1.0,3.0,4.0,1.0,0.28816890716552734
64.0,3.0,10.0,0.0,5.0,4.0,1.0,0.31857895851135254
83.0,1.0,9.0,1.0,2.0,6.0,0.0,0.2844829559326172
75.0,2.0,8.0,0.0,4.0,4.0,0.0,0.2519831657409668
70.0,2.0,13.0,1.0,4.0,6.0,2.0,0.41218113899230957
71.0,2.0,12.0,0.0,8.0,3.0,1.0,0.379929780960083
73.0,2.0,10.0,1.0,5.0,3.0,1.0,0.31583619117736816
73.0,2.0,10.0,1.0,6.0,3.0,0.0,0.315093994140625
65.0,3.0,9.0,1.0,0.0,8.0,0.0,0.2853841781616211
80.0,1.0,12.0,0.0,6.0,5.0,1.0,0.37932515144348145
83.0,1.0,9.0,0.0,4.0,3.0,2.0,0.2858388423919678
65.0,3.0,9.0,2.0,4.0,3.0,0.0,0.2831408977508545
62.0,3.0,12.0,2.0,2.0,6.0,2.0,0.37928223609924316
85.0,1.0,7.0,1.0,3.0,1.0,2.0,0.22302722930908203
75.0,2.0,8.0,1.0,3.0,2.0,2.0,0.25545501708984375
75.0,2.0,8.0,2.0,4.0,2.0,0.0,0.2508680820465088
62.0,3.0,12.0,1.0,4.0,7.0,0.0,0.38060998916625977
29.0,6.0,18.0,2.0,10.0,4.0,2.0,0.56917405128479
58.0,3.0,16.0,0.0,5.0,8.0,3.0,0.5113818645477295
57.0,3.0,17.0,2.0,7.0,7.0,1.0,0.5430240631103516
85.0,1.0,7.0,1.0,1.0,2.0,3.0,0.22363519668579102
57.0,4.0,8.0,0.0,5.0,1.0,2.0,0.25464677810668945
46.0,5.0,10.0,2.0,3.0,3.0,2.0,0.3184797763824463
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.22255301475524902
85.0,1.0,7.0,1.0,3.0,2.0,1.0,0.22319483757019043
66.0,3.0,8.0,1.0,4.0,3.0,0.0,0.2516820430755615
85.0,1.0,7.0,0.0,3.0,3.0,1.0,0.22301411628723145
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.2536640167236328
66.0,3.0,8.0,2.0,3.0,2.0,1.0,0.25350475311279297
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.22013378143310547
66.0,3.0,8.0,0.0,4.0,4.0,0.0,0.25423097610473633
75.0,2.0,8.0,2.0,5.0,1.0,0.0,0.25217294692993164
84.0,1.0,8.0,0.0,2.0,6.0,0.0,0.2546830177307129
83.0,1.0,9.0,1.0,2.0,5.0,1.0,0.2844717502593994
44.0,5.0,12.0,2.0,3.0,6.0,1.0,0.3800680637359619
71.0,2.0,12.0,1.0,3.0,8.0,0.0,0.3787088394165039
73.0,2.0,10.0,1.0,3.0,5.0,1.0,0.31702423095703125
56.0,4.0,9.0,1.0,3.0,3.0,2.0,0.2853209972381592
55.0,4.0,10.0,0.0,6.0,3.0,1.0,0.3162717819213867
79.0,1.0,13.0,1.0,6.0,4.0,2.0,0.4113643169403076
55.0,4.0,10.0,1.0,7.0,1.0,1.0,0.31650304794311523
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.3178708553314209
45.0,4.0,20.0,1.0,5.0,10.0,4.0,0.6355321407318115
55.0,4.0,10.0,3.0,2.0,3.0,2.0,0.31646180152893066
56.0,4.0,9.0,2.0,3.0,3.0,1.0,0.28630781173706055
83.0,1.0,9.0,0.0,5.0,2.0,2.0,0.290132999420166
55.0,4.0,10.0,0.0,2.0,8.0,0.0,0.3169279098510742
74.0,2.0,9.0,3.0,3.0,3.0,0.0,0.28475499153137207
53.0,4.0,12.0,0.0,5.0,6.0,1.0,0.38149404525756836
80.0,1.0,12.0,4.0,2.0,3.0,3.0,0.38014721870422363
28.0,6.0,19.0,4.0,6.0,8.0,1.0,0.5995578765869141
66.0,3.0,8.0,0.0,5.0,1.0,2.0,0.25448083877563477
66.0,3.0,8.0,1.0,3.0,2.0,2.0,0.2547168731689453
63.0,3.0,11.0,2.0,4.0,3.0,2.0,0.3477170467376709
65.0,3.0,9.0,0.0,4.0,3.0,2.0,0.28775691986083984
85.0,1.0,7.0,0.0,2.0,4.0,1.0,0.22337794303894043
75.0,2.0,8.0,0.0,1.0,6.0,1.0,0.25413990020751953
82.0,1.0,10.0,0.0,2.0,6.0,2.0,0.31859612464904785
85.0,1.0,7.0,1.0,2.0,4.0,0.0,0.22113513946533203
54.0,4.0,11.0,1.0,1.0,5.0,4.0,0.3527100086212158
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.25682783126831055
80.0,1.0,12.0,1.0,7.0,3.0,1.0,0.38041019439697266
62.0,3.0,12.0,0.0,2.0,7.0,3.0,0.38550615310668945
64.0,3.0,10.0,2.0,5.0,3.0,0.0,0.31467676162719727
65.0,3.0,9.0,0.0,5.0,3.0,1.0,0.2856888771057129
74.0,2.0,9.0,1.0,3.0,2.0,3.0,0.28705382347106934
57.0,4.0,8.0,2.0,2.0,2.0,2.0,0.2542548179626465
55.0,4.0,10.0,0.0,5.0,3.0,2.0,0.32012009620666504
63.0,3.0,11.0,1.0,4.0,5.0,1.0,0.3491950035095215
53.0,4.0,12.0,4.0,4.0,4.0,0.0,0.37790584564208984
69.0,2.0,14.0,2.0,5.0,5.0,2.0,0.4444270133972168
67.0,3.0,7.0,2.0,3.0,1.0,1.0,0.22014403343200684
64.0,3.0,10.0,1.0,3.0,6.0,0.0,0.3167130947113037
73.0,2.0,10.0,3.0,3.0,3.0,1.0,0.3163721561431885
72.0,2.0,11.0,2.0,5.0,3.0,1.0,0.3492729663848877
75.0,2.0,8.0,1.0,1.0,6.0,0.0,0.25290799140930176
74.0,2.0,9.0,0.0,3.0,4.0,2.0,0.286884069442749
84.0,1.0,8.0,1.0,0.0,4.0,3.0,0.2569618225097656
84.0,1.0,8.0,0.0,2.0,2.0,4.0,0.25730204582214355
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.2873110771179199
74.0,2.0,9.0,1.0,2.0,5.0,1.0,0.28630995750427246
66.0,3.0,8.0,1.0,2.0,5.0,0.0,0.2519707679748535
60.0,3.0,14.0,2.0,4.0,5.0,3.0,0.4481630325317383
64.0,3.0,10.0,2.0,3.0,4.0,1.0,0.358104944229126
64.0,3.0,10.0,1.0,3.0,5.0,1.0,0.31807589530944824
67.0,2.0,16.0,2.0,10.0,3.0,1.0,0.5050241947174072
75.0,2.0,8.0,0.0,3.0,4.0,1.0,0.2552001476287842
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.28426289558410645
76.0,2.0,7.0,2.0,0.0,4.0,1.0,0.22954487800598145
84.0,1.0,8.0,0.0,3.0,4.0,1.0,0.2542552947998047
45.0,5.0,11.0,2.0,5.0,2.0,2.0,0.3471848964691162
67.0,3.0,7.0,0.0,5.0,1.0,1.0,0.22098422050476074
74.0,2.0,9.0,0.0,7.0,2.0,0.0,0.2850465774536133
84.0,1.0,8.0,2.0,1.0,3.0,2.0,0.2535519599914551
74.0,2.0,9.0,1.0,3.0,5.0,0.0,0.2839701175689697
69.0,2.0,14.0,0.0,4.0,6.0,4.0,0.4480428695678711
75.0,2.0,8.0,2.0,5.0,0.0,1.0,0.25189805030822754
67.0,3.0,7.0,0.0,4.0,1.0,2.0,0.2236499786376953
75.0,2.0,8.0,2.0,3.0,3.0,0.0,0.2524547576904297
84.0,1.0,8.0,0.0,3.0,4.0,1.0,0.254788875579834
55.0,4.0,10.0,0.0,2.0,7.0,1.0,0.31850504875183105
63.0,3.0,11.0,1.0,5.0,4.0,1.0,0.3465690612792969
66.0,3.0,8.0,0.0,6.0,2.0,0.0,0.25183677673339844
54.0,4.0,11.0,2.0,3.0,4.0,2.0,0.34819483757019043
42.0,5.0,14.0,2.0,7.0,4.0,1.0,0.442446231842041
74.0,2.0,9.0,1.0,3.0,4.0,1.0,0.2857980728149414
57.0,4.0,8.0,0.0,4.0,1.0,3.0,0.25621676445007324
55.0,4.0,10.0,2.0,5.0,2.0,1.0,0.31478214263916016
75.0,2.0,8.0,2.0,2.0,1.0,3.0,0.25335192680358887
75.0,2.0,8.0,0.0,4.0,3.0,1.0,0.2543466091156006
73.0,2.0,10.0,2.0,5.0,2.0,1.0,0.31607508659362793
54.0,4.0,11.0,3.0,3.0,3.0,2.0,0.34832072257995605
72.0,2.0,11.0,3.0,2.0,3.0,3.0,0.35051798820495605
66.0,3.0,8.0,2.0,4.0,1.0,1.0,0.25263190269470215
82.0,1.0,10.0,1.0,2.0,4.0,3.0,0.31993913650512695
72.0,2.0,11.0,3.0,4.0,4.0,0.0,0.34708094596862793
49.0,4.0,16.0,2.0,4.0,6.0,4.0,0.5108458995819092
63.0,3.0,11.0,2.0,3.0,3.0,3.0,0.3487370014190674
60.0,3.0,14.0,1.0,7.0,6.0,0.0,0.4411778450012207
73.0,2.0,10.0,2.0,2.0,3.0,3.0,0.3187119960784912
73.0,2.0,10.0,1.0,3.0,5.0,1.0,0.3166928291320801
76.0,2.0,7.0,0.0,2.0,5.0,0.0,0.2227630615234375
66.0,3.0,8.0,0.0,2.0,2.0,4.0,0.26100897789001465
67.0,3.0,7.0,0.0,3.0,2.0,2.0,0.22709298133850098
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.25231504440307617
75.0,2.0,8.0,0.0,1.0,5.0,2.0,0.256054162979126
55.0,4.0,10.0,1.0,0.0,5.0,4.0,0.3259871006011963
73.0,2.0,10.0,1.0,4.0,3.0,2.0,0.32245492935180664
66.0,3.0,8.0,0.0,1.0,7.0,0.0,0.2559521198272705
44.0,5.0,12.0,3.0,4.0,4.0,1.0,0.38005924224853516
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.28621912002563477
72.0,2.0,11.0,1.0,2.0,3.0,5.0,0.35522007942199707
82.0,1.0,10.0,1.0,4.0,4.0,1.0,0.31827783584594727
75.0,2.0,8.0,1.0,2.0,4.0,1.0,0.2544288635253906
75.0,2.0,8.0,0.0,3.0,4.0,1.0,0.25624513626098633
75.0,2.0,8.0,1.0,1.0,4.0,2.0,0.2561638355255127
64.0,3.0,10.0,0.0,5.0,5.0,0.0,0.31668877601623535
74.0,2.0,9.0,1.0,4.0,4.0,0.0,0.2847111225128174
72.0,2.0,11.0,0.0,5.0,4.0,2.0,0.35005807876586914
90.0,0.0,11.0,2.0,2.0,5.0,2.0,0.34896087646484375
63.0,3.0,11.0,2.0,4.0,5.0,0.0,0.3481740951538086
59.0,3.0,15.0,2.0,4.0,7.0,2.0,0.4758448600769043
63.0,3.0,11.0,2.0,7.0,2.0,0.0,0.3468592166900635
65.0,3.0,9.0,1.0,3.0,1.0,4.0,0.28888773918151855
73.0,2.0,10.0,1.0,5.0,3.0,1.0,0.3180809020996094
64.0,3.0,10.0,4.0,3.0,2.0,1.0,0.31531310081481934
71.0,2.0,12.0,3.0,1.0,3.0,5.0,0.3836510181427002
66.0,3.0,8.0,0.0,4.0,4.0,0.0,0.2517392635345459
65.0,3.0,9.0,0.0,4.0,4.0,1.0,0.28640294075012207
74.0,2.0,9.0,1.0,5.0,3.0,0.0,0.2848958969116211
83.0,1.0,9.0,1.0,4.0,4.0,0.0,0.28640222549438477
75.0,2.0,8.0,0.0,0.0,7.0,1.0,0.2562870979309082
65.0,3.0,9.0,2.0,4.0,3.0,0.0,0.2880570888519287
74.0,1.0,18.0,2.0,6.0,8.0,2.0,0.5730879306793213
74.0,1.0,18.0,3.0,5.0,9.0,1.0,0.5733799934387207
63.0,3.0,11.0,1.0,4.0,4.0,2.0,0.3531513214111328
59.0,3.0,15.0,2.0,7.0,5.0,1.0,0.47599267959594727
67.0,3.0,7.0,1.0,3.0,1.0,2.0,0.22465085983276367
62.0,3.0,12.0,3.0,4.0,3.0,2.0,0.3827328681945801
85.0,1.0,7.0,1.0,1.0,2.0,3.0,0.22510576248168945
66.0,3.0,8.0,1.0,2.0,4.0,1.0,0.2603287696838379
74.0,2.0,9.0,0.0,4.0,3.0,2.0,0.29739904403686523
65.0,3.0,9.0,0.0,3.0,3.0,3.0,0.2918069362640381
75.0,2.0,8.0,1.0,3.0,4.0,0.0,0.253587007522583
63.0,3.0,11.0,0.0,2.0,6.0,3.0,0.3543219566345215
72.0,2.0,11.0,1.0,1.0,4.0,5.0,0.3546581268310547
75.0,2.0,8.0,0.0,5.0,2.0,1.0,0.25594210624694824
74.0,2.0,9.0,0.0,6.0,2.0,1.0,0.28644680976867676
67.0,3.0,7.0,2.0,3.0,1.0,1.0,0.22100305557250977
58.0,4.0,7.0,0.0,2.0,3.0,2.0,0.2239551544189453
84.0,1.0,8.0,0.0,3.0,5.0,0.0,0.25371694564819336
45.0,5.0,11.0,1.0,3.0,4.0,3.0,0.35110020637512207
83.0,1.0,9.0,1.0,3.0,5.0,0.0,0.28349995613098145
73.0,2.0,10.0,2.0,1.0,6.0,1.0,0.31631898880004883
82.0,1.0,10.0,2.0,4.0,2.0,2.0,0.3166952133178711
59.0,3.0,15.0,1.0,8.0,5.0,1.0,0.4749128818511963
66.0,3.0,8.0,1.0,2.0,3.0,2.0,0.25389719009399414
76.0,2.0,7.0,1.0,3.0,2.0,1.0,0.22281599044799805
50.0,4.0,15.0,2.0,9.0,3.0,1.0,0.4742310047149658
74.0,1.0,18.0,1.0,7.0,9.0,1.0,0.569594144821167
55.0,4.0,10.0,0.0,7.0,2.0,1.0,0.3192262649536133
73.0,2.0,10.0,3.0,3.0,3.0,1.0,0.3162860870361328
65.0,3.0,9.0,3.0,2.0,3.0,1.0,0.2851450443267822
66.0,3.0,8.0,0.0,4.0,2.0,2.0,0.2562098503112793
65.0,3.0,9.0,0.0,5.0,4.0,0.0,0.28763413429260254
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.26039600372314453
67.0,3.0,7.0,0.0,4.0,2.0,1.0,0.22354412078857422
57.0,4.0,8.0,2.0,3.0,3.0,0.0,0.25628209114074707
44.0,5.0,12.0,1.0,6.0,4.0,1.0,0.3885152339935303
55.0,4.0,10.0,0.0,4.0,3.0,3.0,0.3227241039276123
66.0,3.0,8.0,1.0,2.0,4.0,1.0,0.25537109375
75.0,2.0,8.0,1.0,0.0,4.0,3.0,0.25849175453186035
75.0,2.0,8.0,0.0,4.0,1.0,3.0,0.2590911388397217
76.0,2.0,7.0,0.0,3.0,4.0,0.0,0.2269120216369629
84.0,1.0,8.0,4.0,2.0,2.0,0.0,0.2523360252380371
63.0,3.0,11.0,1.0,6.0,2.0,2.0,0.355971097946167
66.0,3.0,8.0,2.0,4.0,2.0,0.0,0.25189924240112305
64.0,3.0,10.0,2.0,3.0,3.0,2.0,0.3187129497528076
67.0,3.0,7.0,2.0,0.0,4.0,1.0,0.223052978515625
45.0,4.0,20.0,2.0,8.0,8.0,2.0,0.634235143661499
75.0,2.0,8.0,2.0,3.0,3.0,0.0,0.25307703018188477
57.0,3.0,17.0,2.0,5.0,7.0,3.0,0.5397477149963379
76.0,2.0,7.0,2.0,2.0,3.0,0.0,0.2213289737701416
57.0,4.0,8.0,1.0,3.0,3.0,1.0,0.25415802001953125
67.0,2.0,16.0,2.0,4.0,5.0,5.0,0.5099718570709229
36.0,6.0,11.0,0.0,6.0,4.0,1.0,0.34857892990112305
66.0,3.0,8.0,0.0,2.0,4.0,2.0,0.2561070919036865
57.0,4.0,8.0,0.0,4.0,1.0,3.0,0.3119380474090576
66.0,3.0,8.0,2.0,3.0,3.0,0.0,0.2528870105743408
66.0,3.0,8.0,1.0,5.0,1.0,1.0,0.2541377544403076
67.0,3.0,7.0,1.0,3.0,3.0,0.0,0.22061634063720703
82.0,1.0,10.0,2.0,5.0,3.0,0.0,0.3157789707183838
84.0,1.0,8.0,0.0,5.0,2.0,1.0,0.2534489631652832
74.0,2.0,9.0,0.0,4.0,4.0,1.0,0.2867279052734375
83.0,1.0,9.0,0.0,5.0,3.0,1.0,0.28766679763793945
74.0,2.0,9.0,3.0,3.0,3.0,0.0,0.28263092041015625
66.0,3.0,8.0,1.0,2.0,5.0,0.0,0.25368404388427734
75.0,2.0,8.0,0.0,5.0,3.0,0.0,0.2532799243927002
80.0,1.0,12.0,1.0,4.0,6.0,1.0,0.38013696670532227
66.0,3.0,8.0,1.0,3.0,4.0,0.0,0.2528209686279297
57.0,4.0,8.0,1.0,2.0,4.0,1.0,0.2523801326751709
66.0,3.0,8.0,1.0,4.0,1.0,2.0,0.25411415100097656
65.0,3.0,9.0,2.0,3.0,4.0,0.0,0.28656601905822754
73.0,2.0,10.0,0.0,4.0,6.0,0.0,0.31891298294067383
54.0,4.0,11.0,0.0,2.0,9.0,0.0,0.35019493103027344
82.0,1.0,10.0,2.0,3.0,5.0,0.0,0.3161458969116211
74.0,2.0,9.0,2.0,5.0,2.0,0.0,0.2844369411468506
79.0,1.0,13.0,0.0,5.0,7.0,1.0,0.4145541191101074
59.0,3.0,15.0,2.0,5.0,8.0,0.0,0.4759979248046875
74.0,2.0,9.0,0.0,2.0,5.0,2.0,0.2883293628692627
75.0,2.0,8.0,1.0,4.0,3.0,0.0,0.2516179084777832
83.0,1.0,9.0,0.0,2.0,5.0,2.0,0.2869689464569092
84.0,1.0,8.0,1.0,2.0,3.0,2.0,0.2550191879272461
54.0,4.0,11.0,1.0,6.0,1.0,3.0,0.35040283203125
73.0,2.0,10.0,1.0,2.0,4.0,3.0,0.31972289085388184
76.0,2.0,7.0,2.0,1.0,3.0,1.0,0.22158217430114746
67.0,3.0,7.0,0.0,4.0,2.0,1.0,0.22475385665893555
79.0,1.0,13.0,2.0,4.0,4.0,3.0,0.4136669635772705
76.0,2.0,7.0,1.0,1.0,3.0,2.0,0.2236769199371338
62.0,3.0,12.0,0.0,4.0,7.0,1.0,0.3827390670776367
67.0,3.0,7.0,1.0,3.0,2.0,1.0,0.2221841812133789
85.0,1.0,7.0,0.0,3.0,3.0,1.0,0.22202682495117188
85.0,1.0,7.0,0.0,4.0,3.0,0.0,0.22136282920837402
84.0,1.0,8.0,2.0,5.0,1.0,0.0,0.2519209384918213
84.0,1.0,8.0,0.0,5.0,2.0,1.0,0.2536492347717285
83.0,1.0,9.0,1.0,3.0,5.0,0.0,0.2843050956726074
72.0,2.0,11.0,1.0,5.0,2.0,3.0,0.3509087562561035
54.0,4.0,11.0,1.0,2.0,7.0,1.0,0.34998011589050293
72.0,2.0,11.0,2.0,1.0,4.0,4.0,0.35019707679748535
63.0,3.0,11.0,0.0,7.0,2.0,2.0,0.34917521476745605
84.0,1.0,8.0,0.0,3.0,4.0,1.0,0.25539183616638184
75.0,2.0,8.0,3.0,1.0,2.0,2.0,0.25246691703796387
62.0,3.0,12.0,1.0,2.0,5.0,4.0,0.3841969966888428
30.0,6.0,17.0,3.0,4.0,8.0,2.0,0.5389859676361084
76.0,2.0,7.0,1.0,1.0,4.0,1.0,0.22221112251281738
73.0,2.0,10.0,2.0,3.0,1.0,4.0,0.318314790725708
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.2519869804382324
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.22175002098083496
76.0,2.0,7.0,1.0,4.0,1.0,1.0,0.22052288055419922
82.0,1.0,10.0,1.0,4.0,5.0,0.0,0.3168649673461914
51.0,4.0,14.0,1.0,6.0,3.0,4.0,0.44772791862487793
76.0,2.0,7.0,0.0,3.0,3.0,1.0,0.2252190113067627
76.0,2.0,7.0,1.0,3.0,1.0,2.0,0.22276806831359863
75.0,2.0,8.0,1.0,2.0,3.0,2.0,0.25712084770202637
85.0,1.0,7.0,1.0,3.0,2.0,1.0,0.2229471206665039
44.0,5.0,12.0,0.0,3.0,8.0,1.0,0.3816850185394287
73.0,2.0,10.0,0.0,5.0,3.0,2.0,0.318101167678833
65.0,2.0,18.0,7.0,7.0,3.0,1.0,0.5644631385803223
73.0,2.0,10.0,2.0,4.0,3.0,1.0,0.31606602668762207
74.0,2.0,9.0,3.0,3.0,2.0,1.0,0.28351473808288574
84.0,1.0,8.0,1.0,3.0,3.0,1.0,0.25237107276916504
69.0,2.0,14.0,1.0,1.0,10.0,2.0,0.44558119773864746
76.0,2.0,7.0,2.0,1.0,3.0,1.0,0.22159600257873535
75.0,2.0,8.0,1.0,2.0,4.0,1.0,0.25771284103393555
73.0,2.0,10.0,1.0,5.0,3.0,1.0,0.3169090747833252
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.22204804420471191
81.0,1.0,11.0,1.0,2.0,6.0,2.0,0.3492569923400879
74.0,2.0,9.0,0.0,5.0,3.0,1.0,0.2844700813293457
65.0,3.0,9.0,1.0,5.0,1.0,2.0,0.2857053279876709
72.0,2.0,11.0,2.0,5.0,3.0,1.0,0.3473210334777832
64.0,3.0,10.0,0.0,4.0,3.0,3.0,0.3194160461425781
82.0,1.0,10.0,1.0,3.0,2.0,4.0,0.3199641704559326
84.0,1.0,8.0,1.0,2.0,5.0,0.0,0.25397300720214844
84.0,1.0,8.0,0.0,3.0,5.0,0.0,0.25289273262023926
84.0,1.0,8.0,1.0,4.0,2.0,1.0,0.25227808952331543
72.0,2.0,11.0,2.0,4.0,4.0,1.0,0.34787797927856445
65.0,3.0,9.0,1.0,6.0,2.0,0.0,0.2836029529571533
70.0,2.0,13.0,2.0,5.0,6.0,0.0,0.41117215156555176
81.0,1.0,11.0,3.0,3.0,3.0,2.0,0.3482520580291748
81.0,1.0,11.0,1.0,7.0,3.0,0.0,0.34829020500183105
84.0,1.0,8.0,0.0,5.0,2.0,1.0,0.2543308734893799
85.0,1.0,7.0,1.0,3.0,0.0,3.0,0.22400689125061035
76.0,2.0,7.0,1.0,4.0,2.0,0.0,0.22191500663757324
74.0,2.0,9.0,2.0,3.0,2.0,2.0,0.28560686111450195
76.0,2.0,7.0,3.0,0.0,2.0,2.0,0.22197222709655762
84.0,1.0,8.0,2.0,1.0,3.0,2.0,0.2537269592285156
72.0,2.0,11.0,1.0,3.0,5.0,2.0,0.34964680671691895
82.0,1.0,10.0,1.0,4.0,4.0,1.0,0.3167750835418701
80.0,1.0,12.0,1.0,2.0,7.0,2.0,0.3817470073699951
62.0,3.0,12.0,2.0,5.0,5.0,0.0,0.3777480125427246
82.0,1.0,10.0,1.0,4.0,5.0,0.0,0.320385217666626
85.0,1.0,7.0,1.0,2.0,4.0,0.0,0.22140097618103027
69.0,2.0,14.0,0.0,6.0,6.0,2.0,0.4443199634552002
52.0,4.0,13.0,1.0,2.0,8.0,2.0,0.4125680923461914
75.0,2.0,8.0,1.0,3.0,2.0,2.0,0.2555351257324219
65.0,3.0,9.0,1.0,5.0,2.0,1.0,0.2867772579193115
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.2856760025024414
81.0,1.0,11.0,1.0,5.0,3.0,2.0,0.34951019287109375
75.0,2.0,8.0,1.0,5.0,1.0,1.0,0.2542858123779297
71.0,2.0,12.0,2.0,8.0,1.0,1.0,0.379166841506958
64.0,3.0,10.0,1.0,4.0,3.0,2.0,0.3180828094482422
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.28746700286865234
82.0,1.0,10.0,1.0,5.0,2.0,2.0,0.31883883476257324
75.0,1.0,17.0,7.0,6.0,3.0,1.0,0.5349650382995605
71.0,2.0,12.0,1.0,3.0,7.0,1.0,0.38158392906188965
75.0,2.0,8.0,0.0,2.0,6.0,0.0,0.25353121757507324
84.0,1.0,8.0,2.0,3.0,3.0,0.0,0.25172972679138184
90.0,0.0,11.0,0.0,4.0,6.0,1.0,0.3511049747467041
66.0,3.0,8.0,2.0,1.0,4.0,1.0,0.25266599655151367
67.0,3.0,7.0,0.0,1.0,4.0,2.0,0.22518587112426758
52.0,4.0,13.0,2.0,4.0,6.0,1.0,0.41225194931030273
88.0,0.0,13.0,3.0,4.0,4.0,2.0,0.4109959602355957
85.0,1.0,7.0,1.0,0.0,4.0,2.0,0.2227010726928711
74.0,2.0,9.0,0.0,6.0,2.0,1.0,0.28643107414245605
85.0,1.0,7.0,0.0,3.0,3.0,1.0,0.22312712669372559
63.0,3.0,11.0,1.0,3.0,6.0,1.0,0.3496232032775879
62.0,2.0,21.0,6.0,6.0,8.0,1.0,0.6686389446258545
21.0,5.0,35.0,5.0,12.0,14.0,4.0,1.112562894821167
75.0,2.0,8.0,1.0,2.0,3.0,2.0,0.2540452480316162
78.0,1.0,14.0,3.0,7.0,3.0,1.0,0.4423060417175293
74.0,2.0,9.0,2.0,1.0,4.0,2.0,0.28748202323913574
62.0,1.0,30.0,5.0,13.0,9.0,3.0,0.9474680423736572
