total_reward,steps_river,path_length,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08795809745788574
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10938501358032227
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08800697326660156
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08764195442199707
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08775830268859863
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0877077579498291
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08744692802429199
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13139796257019043
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08736109733581543
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08649897575378418
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08882713317871094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08723688125610352
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08679604530334473
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10863518714904785
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08783888816833496
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09798002243041992
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10868477821350098
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08652687072753906
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08732891082763672
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10922002792358398
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08718180656433105
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08739805221557617
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09912228584289551
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.12020015716552734
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08816409111022949
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08718276023864746
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08859872817993164
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0868978500366211
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.10982489585876465
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08811712265014648
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08819389343261719
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11085891723632812
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08689212799072266
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10935807228088379
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1090707778930664
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08959698677062988
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08801388740539551
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08718705177307129
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08811068534851074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08886194229125977
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11064291000366211
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08814001083374023
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08787178993225098
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881950855255127
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0879061222076416
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08722186088562012
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08814263343811035
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717918395996094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08768272399902344
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08867979049682617
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09745407104492188
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08829307556152344
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08765220642089844
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08780813217163086
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08803820610046387
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08708620071411133
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0878458023071289
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0885460376739502
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0871422290802002
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08768105506896973
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08663487434387207
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08866190910339355
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11023402214050293
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10941314697265625
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08799529075622559
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0870809555053711
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11012387275695801
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08742189407348633
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08726620674133301
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08723998069763184
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08875393867492676
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0989081859588623
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08806514739990234
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08855485916137695
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08736705780029297
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08855605125427246
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1098628044128418
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08749580383300781
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08793807029724121
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08825492858886719
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08817791938781738
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08832812309265137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08725619316101074
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10928201675415039
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09898066520690918
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08917689323425293
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08794426918029785
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08895516395568848
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.09285116195678711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08840608596801758
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08822107315063477
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08724808692932129
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08845090866088867
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08742523193359375
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08717012405395508
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0883169174194336
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10921216011047363
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0873260498046875
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08866596221923828
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08822822570800781
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0875849723815918
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08814787864685059
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08777379989624023
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08764529228210449
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08837676048278809
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08680176734924316
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881500244140625
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08861112594604492
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08815169334411621
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881490707397461
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08825826644897461
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08934521675109863
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0877840518951416
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10979986190795898
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11042213439941406
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08867192268371582
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08918499946594238
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08725714683532715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08914303779602051
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08672809600830078
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08808398246765137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08799099922180176
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08705520629882812
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881190299987793
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08734488487243652
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0995020866394043
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08763504028320312
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881810188293457
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08842611312866211
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08879995346069336
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08701682090759277
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08884310722351074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08830475807189941
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08811020851135254
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08841586112976074
90.0,0.0,11.0,11.0,0.0,0.0,0.0,0.12101507186889648
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0867762565612793
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.109893798828125
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08882975578308105
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08790302276611328
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11025381088256836
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08788204193115234
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08873701095581055
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08706784248352051
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09962010383605957
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08885693550109863
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08733987808227539
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08859491348266602
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08837103843688965
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08711099624633789
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08846592903137207
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08784890174865723
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08810019493103027
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.10025811195373535
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08773994445800781
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08946800231933594
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08900880813598633
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0880126953125
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08841395378112793
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08725810050964355
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08884882926940918
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08838200569152832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08758020401000977
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10085725784301758
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1107950210571289
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08875226974487305
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08791112899780273
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08882474899291992
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09961700439453125
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11061477661132812
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08789277076721191
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08878517150878906
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0879981517791748
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11084318161010742
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08862781524658203
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09936165809631348
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08736014366149902
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08812618255615234
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08794474601745605
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08709979057312012
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08784627914428711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08766317367553711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08934903144836426
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08853888511657715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08775186538696289
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09929203987121582
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11159992218017578
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11124372482299805
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08934187889099121
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08799481391906738
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08856487274169922
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08716297149658203
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08907318115234375
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08857607841491699
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08763384819030762
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08888101577758789
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08758974075317383
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08909201622009277
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0890650749206543
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08808708190917969
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08796095848083496
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09855484962463379
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881340503692627
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08812904357910156
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08802413940429688
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09974980354309082
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08940601348876953
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08744025230407715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08951401710510254
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11133074760437012
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08750367164611816
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0976102352142334
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.09416079521179199
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08815836906433105
89.0,0.0,12.0,12.0,0.0,0.0,0.0,0.13072419166564941
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08834576606750488
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0877692699432373
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08853411674499512
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09919214248657227
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08762502670288086
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0883798599243164
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08768606185913086
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11014914512634277
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08820009231567383
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08829689025878906
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08740687370300293
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08833885192871094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08796811103820801
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1109168529510498
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08845114707946777
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08943986892700195
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0882267951965332
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08837604522705078
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08796405792236328
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08826398849487305
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08876895904541016
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08916306495666504
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10108208656311035
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08846902847290039
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08737921714782715
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08880305290222168
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08720898628234863
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08845019340515137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0883331298828125
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08833885192871094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08822512626647949
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08774113655090332
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08876705169677734
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08844900131225586
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08748912811279297
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08866500854492188
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08800721168518066
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0982670783996582
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08798980712890625
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08704304695129395
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.1323690414428711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08786201477050781
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08898377418518066
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08827686309814453
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08786416053771973
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11110210418701172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08812808990478516
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0872950553894043
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09984207153320312
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08868598937988281
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08791780471801758
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0890049934387207
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08884787559509277
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11065506935119629
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08773207664489746
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10238385200500488
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08929729461669922
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08780908584594727
83.0,1.0,9.0,9.0,0.0,0.0,0.0,0.09948897361755371
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09947896003723145
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08743405342102051
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08846783638000488
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08879876136779785
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08841228485107422
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09871387481689453
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08897805213928223
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0882270336151123
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08869600296020508
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08773303031921387
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10967612266540527
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08842301368713379
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.08933901786804199
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09868693351745605
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08925318717956543
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08839988708496094
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08801698684692383
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08889532089233398
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08820009231567383
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0890192985534668
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08900880813598633
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08794808387756348
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08881306648254395
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09958910942077637
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08812808990478516
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0886080265045166
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08855915069580078
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08810710906982422
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11088180541992188
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08856034278869629
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08802008628845215
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08905339241027832
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08755087852478027
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10097098350524902
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11100482940673828
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08979392051696777
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08868885040283203
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08954024314880371
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.1107780933380127
84.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0901789665222168
80.0,1.0,12.0,12.0,0.0,0.0,0.0,0.13358211517333984
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08813309669494629
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11025524139404297
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08810305595397949
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08860492706298828
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08788394927978516
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10079216957092285
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08923196792602539
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08797597885131836
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08855605125427246
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08905315399169922
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08896207809448242
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11046195030212402
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08900809288024902
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08802294731140137
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08968377113342285
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08853673934936523
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08752989768981934
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08797001838684082
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08821392059326172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0886530876159668
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08963418006896973
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0928959846496582
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08999395370483398
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08839893341064453
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08948612213134766
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0891730785369873
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08811068534851074
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08887600898742676
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08914589881896973
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10045981407165527
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0891561508178711
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08855009078979492
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08890604972839355
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0889279842376709
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08783698081970215
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08856606483459473
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08831310272216797
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08787298202514648
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0890347957611084
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08759188652038574
81.0,1.0,11.0,11.0,0.0,0.0,0.0,0.12126016616821289
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09968900680541992
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08964896202087402
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08786988258361816
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08846211433410645
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11052322387695312
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11060667037963867
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08943700790405273
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881049633026123
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.11038994789123535
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08875584602355957
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08787727355957031
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.09049487113952637
82.0,1.0,10.0,10.0,0.0,0.0,0.0,0.11054086685180664
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.10271692276000977
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08856391906738281
91.0,0.0,10.0,10.0,0.0,0.0,0.0,0.10986685752868652
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08839702606201172
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08823609352111816
92.0,0.0,9.0,9.0,0.0,0.0,0.0,0.09878396987915039
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0881190299987793
93.0,0.0,8.0,8.0,0.0,0.0,0.0,0.08871889114379883
