PS,PW,MM,theta,t-color,t-in,t-out,IM,NC,K,p-shuf,max-iters,eps,a,g,seed,num_episodes,mean_total_reward,mean_steps_river,mean_path_length,mean_wallclock_time,mean20_total_reward,mean20_steps_river,mean20_path_length,mean20_wallclock_time
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,1.0,0.1,50000.0,0.0,1.0,0.5,1,1497,66.56847027388109,0.11690046760187041,33.37942551770207,0.21816861462258624,58.4,0.05,42.15,0.2784515619277954
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,1.0,0.1,50000.0,0.0,1.0,0.5,2,1248,59.58092948717949,0.15224358974358973,40.048878205128204,0.26289312961774,69.35,0.0,31.65,0.20996108055114743
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,1.0,0.1,50000.0,0.0,1.0,1.0,0,1270,53.0755905511811,0.9850393700787402,39.05905511811024,0.3358441300279512,35.55,0.0,65.45,0.5645233273506165
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,1.0,0.1,50000.0,0.0,1.0,1.0,1,1645,63.5677811550152,0.782370820668693,30.390881458966565,0.2608229722657827,74.25,0.05,26.3,0.2264467358589172
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,1.0,0.1,50000.0,0.0,1.0,1.0,2,1488,62.68413978494624,0.5241935483870968,33.598118279569896,0.28908857062298765,76.95,0.0,24.05,0.20981405973434444
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.0,0,55,-1903.8727272727272,122.25454545454545,904.5818181818182,37.34560249502009,-2162.95,136.0,1039.95,43.29073845148086
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.0,1,60,-1703.8,109.31666666666666,820.95,33.39314611752828,-1911.6,117.1,958.7,39.492477285861966
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.0,2,60,-1658.0333333333333,103.15,830.6833333333333,33.73041328191757,-1696.55,103.2,868.75,35.57285544872284
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.5,0,55,-1903.8727272727272,122.25454545454545,904.5818181818182,37.689045242829756,-2162.95,136.0,1039.95,43.9116526722908
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.5,1,60,-1703.8,109.31666666666666,820.95,33.83770085573197,-1911.6,117.1,958.7,40.01952950954437
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,0.5,2,60,-1658.0333333333333,103.15,830.6833333333333,34.41417830387751,-1696.55,103.2,868.75,36.471838521957395
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,1.0,0,55,-1903.8727272727272,122.25454545454545,904.5818181818182,42.979360766844316,-2162.95,136.0,1039.95,49.99998850822449
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,1.0,1,60,-1703.8,109.31666666666666,820.95,38.799004809061685,-1911.6,117.1,958.7,45.94575970172882
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,0.0,1.0,2,60,-1658.0333333333333,103.15,830.6833333333333,38.90947506427765,-1696.55,103.2,868.75,40.78962116241455
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.0,0,70,-636.4285714285714,2.642857142857143,713.6428571428571,31.348898077011107,-1034.9,1.2,1125.1,49.68491733074188
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.0,1,84,-493.0,2.1785714285714284,574.3928571428571,24.915251482100714,-835.85,0.65,931.0,40.30295749902725
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.0,2,92,-450.2173913043478,1.8695652173913044,534.3913043478261,25.279827136060465,-721.25,0.55,817.3,41.19551973342895
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.5,0,3119,84.20807951266431,0.08464251362616224,16.030137864700226,0.7899869066203546,83.55,0.05,17.0,0.8250738620758057
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.5,1,3100,83.82741935483871,0.11645161290322581,16.12451612903226,0.7970810928652363,86.45,0.0,14.55,0.7333031058311462
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,0.5,2,3139,84.01210576616756,0.11787193373685888,15.9270468302007,0.7832229277175412,84.6,0.05,15.95,0.7794013738632202
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,1.0,0,3733,72.71818912402892,1.6549691936780069,13.387088132869007,0.588977285917023,56.85,2.2,24.35,1.0684773921966553
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,1.0,1,3418,75.20304271503804,1.2410766530134583,14.627267407840842,0.6401376641933649,67.5,1.45,20.45,0.8883275985717773
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.05,1.0,1.0,2,3412,67.8584407971864,2.0545134818288395,14.650937866354045,0.6536865763340018,76.8,1.45,11.15,0.5157316327095032
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.0,0,34,-2847.6176470588234,173.8235294117647,1384.2058823529412,54.31626369672663,-3369.35,197.35,1694.2,66.58420929908752
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.0,1,56,-1692.8035714285713,101.64285714285714,879.0178571428571,34.56772746784346,-1713.35,106.85,852.7,33.563835847377774
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.0,2,39,-2537.4102564102564,158.35897435897436,1213.179487179487,47.610470227706124,-2613.25,161.8,1258.05,49.475119864940645
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.5,0,34,-2847.6176470588234,173.8235294117647,1384.2058823529412,64.97812492707196,-3369.35,197.35,1694.2,79.69730603694916
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.5,1,56,-1692.8035714285713,101.64285714285714,879.0178571428571,39.92017284887178,-1713.35,106.85,852.7,38.37449488639832
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,0.5,2,39,-2537.4102564102564,158.35897435897436,1213.179487179487,54.782321703739655,-2613.25,161.8,1258.05,56.81400990486145
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,1.0,0,34,-2847.6176470588234,173.8235294117647,1384.2058823529412,62.13268446922302,-3369.35,197.35,1694.2,76.08013268709183
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,1.0,1,56,-1692.8035714285713,101.64285714285714,879.0178571428571,39.35566679068974,-1713.35,106.85,852.7,38.097868943214415
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,0.0,1.0,2,39,-2537.4102564102564,158.35897435897436,1213.179487179487,54.774270919653084,-2613.25,161.8,1258.05,56.82810817956924
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.0,0,72,-607.7638888888889,1.6111111111111112,694.2638888888889,36.27071729302406,-933.5,0.3,1031.8,54.72009768486023
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.0,1,64,-686.296875,2.359375,766.0625,39.66853468120098,-1445.3,0.95,1537.75,79.6892778635025
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.0,2,77,-562.6753246753246,1.7142857142857142,648.2467532467532,36.45271746214334,-1119.45,0.4,1216.85,68.92205483913422
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.5,0,3263,85.37848605577689,0.03340484216978241,15.320870364695066,0.7484856168441235,85.5,0.0,15.5,0.7289671897888184
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.5,1,3274,85.39401343921809,0.03726328649969456,15.270616982284666,0.7328798713375317,85.85,0.0,15.15,0.7409643411636353
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,0.5,2,3230,85.17770897832817,0.038390092879256967,15.476780185758514,0.7483285947480807,86.55,0.0,14.45,0.7039234042167664
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,1.0,0,3849,75.14679137438296,1.4294621979734996,12.988048843855546,0.6300209684785727,82.0,1.1,9.1,0.44108315706253054
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,1.0,1,2375,66.408,1.5065263157894737,21.033263157894737,1.0193538882606907,61.05,1.35,27.8,1.3362171292304992
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.0,50000.0,0.0,1.0,1.0,2,3733,84.62148406107688,0.331636753281543,13.393785159389232,0.6460682498268682,83.75,0.2,15.45,0.7446853637695312
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.0,0,52,-1868.8846153846155,118.96153846153847,899.2307692307693,36.66129983846958,-2036.55,131.05,958.1,39.52505520582199
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.0,1,56,-1878.9107142857142,121.625,885.2857142857143,36.061767105545314,-2017.35,126.75,977.6,40.37058770656586
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.0,2,53,-1977.1509433962265,126.41509433962264,940.4150943396227,38.02241866093762,-1697.65,106.55,839.7,34.08403933048248
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.5,0,52,-1868.8846153846155,118.96153846153847,899.2307692307693,37.10098460545907,-2036.55,131.05,958.1,39.69089633226395
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.5,1,56,-1878.9107142857142,121.625,885.2857142857143,36.33212198104177,-2017.35,126.75,977.6,40.639350664615634
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,0.5,2,53,-1977.1509433962265,126.41509433962264,940.4150943396227,38.88331428113973,-1697.65,106.55,839.7,35.12187887430191
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,1.0,0,52,-1868.8846153846155,118.96153846153847,899.2307692307693,42.2606436426823,-2036.55,131.05,958.1,45.54328453540802
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,1.0,1,56,-1878.9107142857142,121.625,885.2857142857143,41.69358716266496,-2017.35,126.75,977.6,46.569767844676974
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,0.0,1.0,2,53,-1977.1509433962265,126.41509433962264,940.4150943396227,44.21699669676007,-1697.65,106.55,839.7,39.71099557876587
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.0,0,70,-607.3571428571429,2.7714285714285714,683.4142857142857,34.14699400833675,-1403.85,1.15,1494.5,74.64388290643691
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.0,1,68,-655.6176470588235,2.6029411764705883,733.1911764705883,36.9210929274559,-1001.45,0.55,1097.5,55.73984181880951
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.0,2,82,-522.670731707317,2.231707317073171,603.5853658536586,30.10432392504157,-872.35,0.65,967.5,48.67991106510162
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.5,0,3131,84.3021398914085,0.08144362823379112,15.964867454487385,0.7830379337443593,84.45,0.15,15.2,0.7517215967178345
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.5,1,3166,84.15319014529375,0.11749842072015161,15.78932406822489,0.7802719988554848,85.65,0.05,14.9,0.7421464920043945
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,0.5,2,3027,83.65312190287413,0.09250082590023125,16.514370664023787,0.8150151754945743,84.3,0.05,16.25,0.7993730545043946
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,1.0,0,3109,66.52396268896752,2.043743969121904,16.08234158893535,0.7218213132739872,78.95,1.3,10.35,0.4592860221862793
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,1.0,1,3726,69.42190016103059,2.0177133655394526,13.418679549114332,0.594939179274579,64.65,2.5,13.85,0.6004569172859192
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.05,1.0,1.0,2,2855,65.69632224168126,1.978984238178634,17.492819614711035,0.7492574874657466,77.95,1.35,10.9,0.49865528345108034
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.0,0,36,-2806.0555555555557,168.83333333333334,1387.5555555555557,54.54383958048291,-2288.15,134.05,1182.7,46.764641201496126
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.0,1,48,-1950.2916666666667,114.97916666666667,1016.4791666666666,39.465114717682205,-2081.5,122.1,1083.6,42.00776765346527
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.0,2,31,-3329.032258064516,202.29032258064515,1609.4193548387098,63.526205678139966,-4055.4,241.15,1986.05,78.47133460044861
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.5,0,36,-2806.0555555555557,168.83333333333334,1387.5555555555557,63.175784534878204,-2288.15,134.05,1182.7,53.679242324829104
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.5,1,48,-1950.2916666666667,114.97916666666667,1016.4791666666666,45.6189680993557,-2081.5,122.1,1083.6,48.7395939707756
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,0.5,2,31,-3329.032258064516,202.29032258064515,1609.4193548387098,72.16613593409139,-4055.4,241.15,1986.05,88.98325129747391
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,1.0,0,36,-2806.0555555555557,168.83333333333334,1387.5555555555557,62.35611938105689,-2288.15,134.05,1182.7,53.249473333358765
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,1.0,1,48,-1950.2916666666667,114.97916666666667,1016.4791666666666,45.23695167899132,-2081.5,122.1,1083.6,48.38409428596496
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,0.0,1.0,2,31,-3329.032258064516,202.29032258064515,1609.4193548387098,71.43139686123017,-4055.4,241.15,1986.05,88.22196490764618
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,0,53,-851.3962264150944,2.358490566037736,931.1698113207547,51.85712246624929,-1422.15,1.05,1513.7,84.10674701929092
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,1,70,-622.8714285714286,1.8428571428571427,707.2857142857143,36.064016045842855,-1561.95,0.45,1658.9,83.65638381242752
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.0,2,69,-624.8840579710145,1.8840579710144927,708.927536231884,34.2952563693558,-873.1,0.25,971.85,47.15062917470932
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,0,3357,85.56955615132559,0.05957700327673518,14.894250819183796,0.7233053709660252,85.5,0.1,14.6,0.7119653582572937
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,1,3200,85.0284375,0.03875,15.6228125,0.7455840945243836,85.85,0.05,14.7,0.7037217736244201
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,0.5,2,3374,85.73384706579728,0.04979253112033195,14.81802015411974,0.7185698199992924,87.05,0.0,13.95,0.6799277424812317
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,0,1984,75.16834677419355,0.07056451612903226,25.19657258064516,1.227519445962483,77.2,0.15,22.45,1.0973804950714112
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,1,5289,82.52202684817546,1.0028360748723766,9.452448477973151,0.4504300810524862,83.2,0.95,9.25,0.44330806732177735
0.0,0.1,Mfog,,,0.25,0.1,joint,1.0,5.0,0.1,50000.0,0.0,1.0,1.0,2,3836,70.46976016684046,1.9442127215849843,13.032325338894681,0.6289705540887756,72.7,2.1,9.4,0.4545109748840332
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.0,0,42,-2301.214285714286,142.0,1124.2142857142858,10.823912217503501,-2128.95,128.8,1070.75,10.449569630622864
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.0,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,8.541184046438762,-954.45,63.2,486.65,4.747986614704132
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.0,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,8.134008047944409,-1757.65,108.7,880.35,8.597908926010131
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.5,0,42,-2301.214285714286,142.0,1124.2142857142858,9.152265951746987,-2128.95,128.8,1070.75,8.798906600475311
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.5,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,7.191522674901145,-954.45,63.2,486.65,3.9811454892158507
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,0.5,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,6.853267277701426,-1757.65,108.7,880.35,7.2458019137382506
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,1.0,0,42,-2301.214285714286,142.0,1124.2142857142858,9.11110369932084,-2128.95,128.8,1070.75,8.762717592716218
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,1.0,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,7.154339807374137,-954.45,63.2,486.65,3.9720838189125063
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,0.0,1.0,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,6.767726550667973,-1757.65,108.7,880.35,7.160221529006958
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.0,0,40,-1238.55,10.65,1243.7,9.94252193570137,-1498.35,10.95,1500.8,12.044628655910492
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.0,1,43,-1153.0232558139535,10.906976744186046,1155.860465116279,9.578068788661513,-1047.95,9.0,1067.95,8.854067790508271
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.0,2,46,-944.0217391304348,7.630434782608695,976.3478260869565,8.036267809245897,-1079.4,8.1,1107.5,9.144348776340484
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.5,0,1133,46.538393645189764,1.1491615180935568,44.119152691968225,0.3508782136366626,56.3,0.85,37.05,0.29384437799453733
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.5,1,1110,44.92972972972973,1.226126126126126,45.035135135135135,0.35571611980060197,60.55,0.75,33.7,0.266033935546875
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,0.5,2,1140,46.843859649122805,1.1456140350877193,43.84561403508772,0.34922613637489186,50.2,1.75,35.05,0.2797046184539795
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,1.0,0,259,-142.27027027027026,5.598455598455598,192.8841698841699,1.587444155372708,-24.75,2.75,101.0,0.8350755929946899
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,1.0,1,490,-47.416326530612245,5.153061224489796,102.03877551020408,0.8377415292117061,-100.25,3.95,165.7,1.3615694046020508
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.05,1.0,1.0,2,231,-150.5887445887446,3.909090909090909,216.4069264069264,1.7755181644902085,-16.0,4.8,73.8,0.6063907384872437
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.0,0,41,-2451.560975609756,152.14634146341464,1183.2439024390244,8.92880602580745,-2391.3,153.95,1106.75,8.37343829870224
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.0,1,39,-2334.2051282051284,129.35897435897436,1270.974358974359,9.596355138680874,-2447.05,141.75,1272.3,9.603386974334716
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.0,2,41,-2330.951219512195,135.7560975609756,1210.1463414634147,9.142937247346087,-2621.5,146.5,1404.0,10.63263897895813
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.5,0,41,-2451.560975609756,152.14634146341464,1183.2439024390244,9.077934846645448,-2391.3,153.95,1106.75,8.499776268005371
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.5,1,39,-2334.2051282051284,129.35897435897436,1270.974358974359,9.648907905969864,-2447.05,141.75,1272.3,9.65604761838913
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,0.5,2,41,-2330.951219512195,135.7560975609756,1210.1463414634147,9.260620314900468,-2621.5,146.5,1404.0,10.766934764385223
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,1.0,0,41,-2451.560975609756,152.14634146341464,1183.2439024390244,8.751165349309037,-2391.3,153.95,1106.75,8.185805118083954
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,1.0,1,39,-2334.2051282051284,129.35897435897436,1270.974358974359,9.398002312733578,-2447.05,141.75,1272.3,9.414824652671815
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,0.0,1.0,2,41,-2330.951219512195,135.7560975609756,1210.1463414634147,8.927082695612093,-2621.5,146.5,1404.0,10.354410922527313
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.0,0,27,-1648.148148148148,10.592592592592593,1653.8148148148148,13.027409262127346,-2155.85,10.9,2158.75,17.015934073925017
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.0,1,37,-1267.2432432432433,8.297297297297296,1293.5675675675675,10.356126521084759,-1279.75,6.75,1320.0,10.584774672985077
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.0,2,32,-1530.21875,8.1875,1557.53125,12.444945886731148,-2069.8,7.2,2106.0,16.85007507801056
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.5,0,1290,54.17674418604651,0.8968992248062015,38.75116279069768,0.2570712453635164,29.4,1.65,56.75,0.37500739097595215
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.5,1,1327,55.288620949510175,0.8944988696307461,37.660889223813115,0.24480123509117419,70.25,0.45,26.7,0.17375869750976558
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,0.5,2,1276,53.491379310344826,0.9278996865203761,39.157523510971785,0.2601429207197925,63.05,0.65,32.1,0.21213005781173702
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,1.0,0,324,-63.81481481481482,1.2530864197530864,153.53703703703704,1.2407699587904377,-44.75,0.0,145.75,1.1773535847663879
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,1.0,1,248,-151.33064516129033,5.649193548387097,201.48790322580646,1.6384538854322126,51.55,1.85,32.8,0.2655795931816101
0.0,0.1,Mfog,,,0.25,0.1,last-fobs,,,,50000.0,0.0,1.0,1.0,2,705,-12.38723404255319,4.723404255319149,70.87659574468086,0.5702700165146631,-189.7,13.0,173.7,1.400999367237091
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.0,0,42,-2301.214285714286,142.0,1124.2142857142858,18.04616603964851,-2128.95,128.8,1070.75,17.460818791389464
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.0,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,14.251354196241923,-954.45,63.2,486.65,7.927929556369781
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.0,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,13.5394481966051,-1757.65,108.7,880.35,14.371621882915496
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.5,0,42,-2301.214285714286,142.0,1124.2142857142858,15.203772232646035,-2128.95,128.8,1070.75,14.69171371459961
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.5,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,12.13126072713307,-954.45,63.2,486.65,6.771998596191406
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,0.5,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,11.485555988247112,-1757.65,108.7,880.35,12.162142026424409
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,1.0,0,42,-2301.214285714286,142.0,1124.2142857142858,15.114580971854073,-2128.95,128.8,1070.75,14.584074234962463
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,1.0,1,56,-1791.142857142857,111.60714285714286,887.6785714285714,11.95898351073265,-954.45,63.2,486.65,6.663349688053131
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,0.0,1.0,2,59,-1728.2711864406779,109.67796610169492,842.1694915254237,11.328790721246751,-1757.65,108.7,880.35,12.032432460784912
0.0,0.1,Mfog,,,0.25,0.1,missing-state,,,,50000.0,0.05,1.0,0.0,0,42,-1084.3095238095239,6.285714285714286,1128.7380952380952,15.414663053694225,-928.4,2.7,1005.1,13.73422566652298
